ph,Hardness,Solids  ,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,,,
7.175512242,217.3330051,150.54723,6.87449346,333.9543675,447.5686024,10.52172151,,3.032033331,0,,,
,252.670469,368.67418,9.906146627,433.9522119,465.2166206,13.22103363,84.19860653,5.052736766,1,,,
,169.5209091,657.2278,8.950781833,271.2120712,411.4100208,17.44812348,86.52278806,3.316681932,0,,,
7.371085073,207.7168244,913.83717,9.616330437,362.30018,363.1685384,11.54266178,67.72070438,4.412589537,1,,,
5.759511944,220.0951754,812.42855,5.673980518,355.6732346,439.1682177,10.07277272,92.70109333,3.44697821,1,,,
11.18069466,228.3008604,600.39275,6.094000531,,504.0505391,15.03504691,110.7392993,3.809841654,1,,,
5.911995556,249.7276942,24.73999,6.473902365,356.0166079,459.2650135,14.56067277,,2.79604764,0,,,
6.506487767,202.2859379,87.0769,6.201982767,326.6623683,481.7719343,16.53518593,46.20574791,3.548775589,1,,,
8.8737857,176.9157147,848.49733,6.147482942,339.3197944,426.9692353,17.50414954,60.33870282,2.407347216,1,,,
6.643935775,151.8896001,909.19459,3.749625148,240.9367221,437.9090052,15.26474235,64.2039637,3.812952926,1,,,
6.916504965,165.8990823,418.55222,5.899637471,300.943875,480.5248397,19.23128452,28.81652146,3.603184059,0,,,
5.03377399,155.3214775,971.80748,7.121477448,320.115497,500.6373262,18.31249854,63.19330599,3.244948477,1,,,
5.83954155,216.6517686,901.65276,10.22873595,350.1078917,423.8839928,12.72543116,59.11342957,4.278885134,1,,,
6.912607562,155.7404952,973.17886,4.916302562,275.9082279,439.6480512,18.38071193,55.50746847,2.612248953,1,,,
,201.330508,903.67686,6.292778792,367.9770295,447.3903381,12.27574116,75.57216808,3.685094561,1,,,
7.977635991,245.8951304,170.06916,9.635636083,399.5831549,473.6624528,11.7283382,23.8170199,3.5521295,1,,,
9.611599915,205.1014237,28.8088,8.956066816,205.9541058,448.7699196,14.76231194,88.96981126,3.754319197,1,,,
6.078335837,197.5019119,957.79218,8.130472208,379.5277063,360.0604774,20.09841289,41.86595951,4.201580906,1,,,
6.386446035,214.1098963,705.46406,7.427032342,370.6369025,340.8566887,10.36394725,61.24686482,3.906525746,0,,,
6.242414484,191.9087295,149.41179,7.1304368,319.3067851,448.2425267,19.37009087,60.93948098,4.508705098,1,,,
7.002433145,195.0867977,655.55817,7.852066271,362.7584029,341.883688,13.28483837,65.94453987,4.413306263,0,,,
6.06335479,160.7673113,775.1456,7.484103647,305.8285533,327.2702387,12.30901596,69.03845387,3.467336915,1,,,
,215.9871915,679.56328,6.271319585,296.9957807,386.8383502,12.6542076,46.11877791,4.770209156,1,,,
8.129585514,177.8989666,834.2177,9.006007747,334.4385388,397.0214276,15.93626168,81.3907585,3.362537135,1,,,
,209.6374887,784.35144,6.195703894,331.2472552,424.1766673,19.14987567,76.76520299,4.151677138,1,,,
9.562405944,202.0136426,41.82914,5.820655208,327.118824,433.3816667,14.13906591,63.54899266,3.762719837,1,,,
5.605016157,176.1577807,60.54358,7.27181141,314.6144568,508.5742053,20.12950155,52.44422302,3.644347681,1,,,
8.167792632,200.9137547,141.3629,7.262416639,344.1611343,525.5987875,16.142284,66.23143554,4.289395484,1,,,
7.145864046,228.1424798,900.12588,5.200059007,361.1809676,421.2878535,21.18210088,44.92946394,3.905395391,1,,,
8.594416135,270.0227059,791.67535,5.912690624,,672.5569992,20.18405147,54.96128525,3.568991708,1,,,
6.663376006,196.2211785,476.2156,8.289347253,,352.0269076,16.86424049,84.0321154,2.414254071,0,,,
,167.3861273,944.62081,4.963124049,,566.339294,11.3188066,,3.679795035,1,,,
7.348715731,212.1439952,812.47532,10.06830256,298.8240456,314.0523665,11.12566361,98.60701985,3.399437375,0,,,
6.825467901,187.0517097,140.12685,6.137757462,352.7021822,373.4272355,12.60638165,58.75220132,3.027449578,1,,,
10.01896564,155.6991553,435.80414,7.81601921,337.4480794,440.3013171,16.5596798,49.80559943,3.210063904,1,,,
7.861177701,204.2742411,145.02412,7.923315375,338.2138034,469.4869612,15.99341035,86.16729829,4.157656628,1,,,
5.635334539,227.7033604,737.45356,7.964669216,265.0089331,329.014734,17.92196426,53.05152041,3.117699118,1,,,
4.96577356,220.8486386,802.7449,6.250578031,311.598136,386.4133315,18.03523754,53.90817735,3.421766849,1,,,
6.565569777,197.1094264,854.86577,7.32935079,360.5278526,485.8569649,13.55694994,47.24435047,4.671554225,1,,,
6.207432968,192.9370271,442.60347,5.81902294,325.9065618,533.7958508,14.68753934,60.48503329,3.549298841,1,,,
,174.209502,537.29892,7.681978515,,405.4307706,15.66247592,50.55057336,4.073125731,0,,,
,157.0012874,67.10533,8.071051029,,490.9097122,17.32294643,71.96926138,4.417559791,1,,,
8.08849376,236.2843524,324.18571,8.156570443,,397.8054535,11.00758327,46.45491794,4.571415604,1,,,
9.769251006,264.2656543,71.677381,8.349709767,359.2685426,353.1964755,15.04708691,52.64545853,4.636556195,1,,,
6.580009047,221.5289091,888.64203,7.760813516,,433.9656914,19.4097375,49.73726383,3.179604977,0,,,
9.63066548,152.8624335,641.70257,6.92570608,333.1483177,417.1670729,16.67018392,89.99757422,4.920091158,1,,,
5.908874504,170.1346895,488.96508,6.639624821,,374.7887054,14.14955669,56.12843818,4.520825014,1,,,
5.187471605,104.752425,60.07873,6.913910914,,368.8154286,15.14034849,98.65664588,3.203257896,1,,,
6.571430939,180.5846918,741.14802,8.091904289,347.4419907,408.524619,17.73664256,50.58932278,4.309357285,1,,,
7.633570088,199.6529996,312.15497,9.900546897,358.5662821,420.5341718,10.53939227,100.242706,2.927066767,1,,,
6.154591071,233.0757139,364.75358,4.753434031,,460.906284,11.15609592,,4.064622423,0,,,
5.77119905,155.0508931,909.44401,6.53126127,297.0093194,313.7019343,11.704789,85.68830345,4.688959065,1,,,
,224.9649397,276.39758,6.590658641,,468.4922373,13.27028877,44.34855305,4.222227768,0,,,
6.579969329,197.2269809,657.08418,4.506293474,290.2898943,254.3932756,9.847655276,73.74971647,4.575931872,1,,,
7.838629283,223.6510489,737.99034,5.343281024,358.7564075,412.0242084,14.41059708,58.53432751,4.272311714,1,,,
4.801154368,180.7728708,556.7344,8.977286381,322.062447,587.3950117,12.40136807,62.02818652,4.418638132,1,,,
6.471099019,194.9602932,381.30095,7.396810564,332.4470138,428.5333039,14.24374918,,3.043392001,0,,,
7.948815718,238.2364097,129.45837,5.851964962,,434.6554586,8.663293701,67.30404028,3.692250861,1,,,
,206.2421377,834.02726,7.559438137,,432.3785941,11.74966155,63.48752635,2.499986987,1,,,
6.906992172,216.7852908,991.23915,7.302351651,340.1060278,356.4591369,9.614106025,61.12264363,2.124759352,1,,,
7.082400892,233.2996148,262.59146,5.836707785,348.505004,378.1417503,18.60572317,,4.288617997,1,,,
,281.268667,452.09081,6.773698986,343.6358213,395.3417753,14.90308047,67.12516778,4.444350199,1,,,
5.61506412,239.6309982,511.46511,5.074178386,271.6817357,372.1997611,16.70629897,81.07467784,3.199324562,1,,,
,190.7794599,224.31051,4.646211053,308.5648863,399.2713589,11.87679667,61.88663599,3.463172548,1,,,
7.029728825,266.5179967,505.31519,6.046424401,,438.0443173,11.61912716,71.27090829,2.951277283,1,,,
8.461330874,212.5813664,406.77645,8.679151556,384.8553815,477.3433686,13.80171218,,3.771944146,1,,,
7.09311446,216.17873,767.90923,6.079355855,,422.9127373,20.12563367,79.83755851,4.406953599,1,,,
7.726134808,233.9478637,667.86874,6.313181872,340.2731714,472.2589937,14.39986002,36.57803789,3.720636904,1,,,
6.141133234,205.11512,340.78596,9.093266903,,420.4836759,14.40992092,51.49108981,3.970356869,0,,,
,247.6615733,549.49934,8.76967029,,438.8657751,16.62465362,64.94900818,3.777737414,1,,,
5.773312648,211.0291014,738.32757,6.538335105,,350.58826,15.25428855,84.13793357,3.557555647,1,,,
8.927078148,241.875105,821.25438,8.549738274,367.9755579,380.1972,10.85928728,75.85706782,4.601860959,1,,,
5.412083339,190.9085421,66.62671,5.9223104,,389.3094044,15.14859635,85.07503603,3.372248359,0,,,
6.20801554,153.2211063,358.79637,8.214938853,328.282029,481.1956735,14.27409228,62.71819917,4.334615732,1,,,
6.742767091,219.958752,181.93144,7.836211131,,452.8347388,11.61008745,78.07061446,2.98788177,0,,,
6.128425635,141.4924095,15.83271,7.62791913,277.9517037,415.0087369,16.43584291,50.69392671,4.633823862,1,,,
9.825107554,210.3271258,695.08542,5.644470807,352.739103,374.05775,13.69770062,,4.850533637,1,,,
,202.2548328,981.74019,9.189106138,339.9839346,416.5889058,14.07922835,62.76552953,2.678910713,1,,,
8.438757122,193.6371408,202.34128,8.366755596,,375.3985956,14.08934474,45.93517508,4.064553235,0,,,
7.308048848,274.7049505,600.53952,8.105802882,384.5648525,415.6072778,16.7616247,68.93722695,3.696119712,1,,,
6.076570644,220.6676102,879.98373,8.525615201,353.6932045,448.6765363,17.76338145,56.92993122,3.438279296,0,,,
,170.0992357,906.19027,6.554996213,,515.386742,13.51607813,40.51417236,4.353238589,1,,,
7.425915893,216.7231488,102.43139,5.950819328,,402.9323237,11.59009604,62.80547315,3.338728803,0,,,
8.640886409,201.5687241,473.71324,6.967094562,352.3065857,309.9832868,17.66508338,68.66492348,5.263101572,1,,,
5.923560931,212.9152862,798.16493,9.8786049,345.3555902,351.8249238,14.14346061,41.67443552,3.561010325,1,,,
,205.5094572,406.92767,6.810069235,355.2659229,482.3300548,12.33777643,70.58060723,4.102529482,1,,,
8.453994485,223.3830742,384.70476,10.95518321,348.7047848,519.0683373,18.266122,68.95440428,3.868727957,0,,,
8.153210075,127.1448918,280.9295,5.828357794,267.6368856,487.9083272,11.94347658,90.61935439,2.905788134,1,,,
8.849366587,201.0531766,866.17565,8.315378003,,507.6958335,15.19118403,49.16990774,2.873105477,1,,,
8.29372011,206.1604149,216.38597,6.440999766,347.0622407,399.4836212,16.06566794,79.95451096,3.954715283,1,,,
6.837299211,181.8217284,120.33591,7.405688783,358.998578,458.5953953,17.41855102,54.32424013,4.63034989,1,,,
,233.850345,136.28676,6.689877625,,332.7375865,9.745282009,77.52994451,3.310858508,1,,,
4.667039972,164.9130644,972.91246,6.679637357,297.1183326,542.1007967,15.32523995,56.64702869,3.098119361,0,,,
,237.6773831,9.07526,7.074531321,372.6002964,344.7679244,14.44223828,72.69624049,3.706601792,1,,,
6.761261711,150.5890863,348.48063,9.228123142,,297.6491689,11.03221818,82.88970193,2.831406286,1,,,
9.489972878,234.0699652,513.74038,4.735332224,,277.9700697,16.69821637,81.42717402,4.219967522,1,,,
7.415451853,160.990418,76.940741,7.222109666,344.5385999,398.724883,20.94611269,55.49625286,3.457636866,1,,,
7.830976343,190.7990441,95.063935,4.845205476,292.5158245,507.4454883,15.52665845,85.0095059,4.588784657,1,,,
8.08287889,197.6230237,962.00147,6.924170543,344.525107,415.633864,14.55032684,85.36016113,4.014854014,1,,,
4.430281212,139.6857588,862.25717,8.961372377,298.3794584,434.7812671,17.29929446,63.04250092,4.384565156,1,,,
6.911740123,164.1730437,652.15473,9.47629398,340.7398451,407.1698809,20.00172757,45.56662946,2.047959693,0,,,
7.240739639,201.1868045,783.09956,7.75128544,340.9836834,579.2203941,13.4863791,62.6502355,3.556297467,1,,,
5.767437893,210.2126792,7.03309,6.429257502,,405.394454,18.06745891,76.82588236,2.828332594,1,,,
,260.2053596,517.7248,8.764168678,368.8210368,251.0208987,12.80458815,48.65189043,3.665521764,1,,,
6.808917977,166.9556424,992.3685,6.060558691,,488.4169242,17.59799264,44.61051673,3.504374002,1,,,
6.867301322,174.1849764,112.15347,5.529942236,297.6555749,484.1229389,11.482687,65.30441362,3.82359504,1,,,
8.694110586,199.572262,957.62482,6.754746917,261.3681453,400.895015,13.22951968,43.76744183,4.555963352,0,,,
6.129637015,200.2781822,989.94841,8.830102319,348.8681541,341.3885767,9.300117278,79.55361207,4.615886181,1,,,
6.058700607,166.9028162,10.3901,10.29557639,,497.501812,10.7693549,80.55171949,4.15019984,1,,,
7.917049443,278.056321,192.28056,9.220128211,424.7879959,358.7817362,15.05431287,56.83960203,3.659484625,1,,,
8.964314095,217.1409191,5.91263,6.071024262,363.1309958,364.17379,10.98711357,86.30671844,2.950149965,0,,,
6.511618075,181.8734217,136.81462,7.685775096,345.7516385,475.3413507,12.32123216,52.43761714,4.850433708,1,,,
6.056144657,246.028203,8.40968,7.139735187,333.2876946,466.2896977,15.85192974,69.04536774,2.608125948,1,,,
5.323815584,232.36858,625.75268,8.879822934,380.576472,580.8977004,12.29380305,55.31001941,2.880721846,1,,,
8.373254748,187.2086208,204.5173,6.165797738,,506.9415348,14.75958857,68.28007369,3.956440274,1,,,
6.769572869,168.9370725,67.18115,7.121263609,305.7949503,289.5424601,18.54590296,62.00157128,5.22054027,1,,,
7.062270281,180.2626213,33.62181,6.141373277,,384.4282986,15.90560692,74.92600516,4.294443167,1,,,
5.87797404,141.6152867,652.2932,5.701659125,279.7824004,538.4954044,12.03404227,67.90725801,4.032259504,1,,,
6.351738028,200.0500282,505.88111,6.438350199,391.3228466,349.8984713,16.9263653,87.7933818,4.313358128,0,,,
9.534021716,201.955208,72.61492,6.105708489,319.5764202,259.6368031,15.62561667,,2.768238928,1,,,
10.19092452,262.6586462,105.12341,7.131888208,,494.8583387,21.69992678,85.87089663,3.816140369,0,,,
6.340027628,225.0281485,222.50667,5.809031562,363.0057551,435.5004571,11.38593727,80.67031136,3.686001324,1,,,
7.838257805,263.9190711,210.42187,7.868302995,,466.3714258,13.10328294,44.0548389,4.097549861,1,,,
8.66159243,284.0983515,88.47646,7.897856522,,512.2773101,16.91214158,72.46576277,3.67043101,1,,,
8.099507533,224.4989204,753.47145,7.531709267,,446.0003618,9.728120165,75.96280303,3.336084017,1,,,
5.653506135,146.5902323,462.46009,6.501596205,299.6446114,272.4405583,13.79526446,87.82258511,5.198985504,1,,,
3.715190971,225.629981,41.710354,6.531091366,277.9628806,446.4507649,17.17703886,96.29260438,4.196796598,0,,,
6.626012184,112.2994855,839.8941,7.658746878,312.2470431,327.2480786,19.40914656,85.78510284,4.194313129,1,,,
6.555869798,223.230279,923.10492,6.767327264,375.5402634,543.4733882,16.88402534,78.88352173,2.638639544,1,,,
7.793833573,176.8664829,344.68036,7.567676884,338.2295973,371.216973,9.039042454,76.28807631,4.172935335,1,,,
6.499479215,204.0457197,386.68954,8.55394759,,347.6114261,22.56168388,51.26048224,4.745470904,0,,,
7.59312765,261.5661726,371.0572,6.297542536,,387.6295723,16.57598077,51.83094808,3.377337638,1,,,
6.739586735,233.0350599,180.05056,5.757322937,,489.9395007,14.15633881,52.51187256,2.582349297,1,,,
7.362736502,185.692181,268.44861,5.317019275,316.9186485,419.2584481,16.02424609,64.67891377,4.408513182,1,,,
8.52221446,184.7173876,757.32614,8.924404719,,415.2653964,19.18513474,50.84421266,4.695366126,1,,,
9.320305445,129.8238585,2.13832,4.405034532,271.6705616,499.8441671,13.0768589,82.8375829,4.205809732,1,,,
9.801708493,211.6535258,491.184,7.203492936,,414.4438131,16.98093924,64.49668755,2.410387537,1,,,
3.719791644,248.8592673,590.93213,7.683742221,351.5554822,427.4959312,20.39378167,38.6049369,2.718397734,1,,,
5.614617883,218.6843591,584.34701,7.241673848,355.5608593,401.4852966,11.23192704,65.37314744,2.915798237,1,,,
6.655605026,216.4411715,571.84571,8.984236816,,336.8314548,17.74599613,71.70430486,2.951644715,1,,,
7.170383502,145.9763108,560.2583,10.16777419,331.9311456,398.3715755,11.29692787,62.30672725,3.562610791,1,,,
9.868877881,214.1662353,326.85591,3.35159782,297.0841735,424.2928308,19.18844138,70.0705141,3.355489791,1,,,
9.860426977,228.0393219,167.35986,6.607874062,,412.2333829,18.00550621,72.8020954,3.304806756,1,,,
5.590614436,229.1921395,370.73552,7.98964067,,469.4130904,13.28155615,76.9927158,4.726845017,1,,,
5.17503133,260.1893816,295.57274,6.930658391,402.9555157,431.7014563,20.86399786,45.83840855,4.177856342,0,,,
5.554436511,229.1228286,344.46039,7.761431064,,306.872526,13.97480047,87.27337543,2.095914087,1,,,
6.746756211,238.4356479,417.03593,7.991870615,276.1722205,442.9398881,17.02723566,80.65356456,3.359297736,1,,,
4.126528715,125.4748835,215.9459,5.366011336,261.4447977,445.2414569,18.57592068,86.43365536,4.460200984,1,,,
7.669001351,187.9669984,338.99673,9.594228152,,504.1919042,11.94796256,47.61278975,3.465705099,1,,,
5.970035657,230.4493293,324.1152,5.293918607,315.1861206,327.786642,13.32598708,39.55424883,5.428674072,1,,,
6.208519787,208.249057,485.51315,4.914845641,275.819329,500.2517552,18.13288261,66.61684429,3.401522484,1,,,
,229.7713495,162.26231,4.933662227,,448.8460364,8.816486899,,4.600927569,1,,,
6.291502,249.6935563,985.29803,5.665046637,350.3224561,458.9075033,15.17925244,67.8203357,3.829091892,1,,,
8.369154354,183.5003784,975.90033,6.600853064,315.9011216,493.4654399,12.98710649,87.02941032,3.629749331,1,,,
6.193023505,196.2398234,35.768912,6.139882507,,440.1037635,13.51278839,49.60929352,4.178434737,0,,,
6.284248242,190.0176486,206.68121,7.910711202,,395.2610634,13.24613956,58.92772621,3.377132289,1,,,
6.683560933,215.4395426,982.63661,6.338378857,355.3533971,409.9372087,17.85532688,43.77831424,2.832052521,1,,,
11.26782838,161.8963622,40.369868,7.20541412,,316.5358711,11.76830935,25.52526693,4.153347001,1,,,
6.526477091,210.740374,800.66496,8.456590198,,459.099274,7.40283039,72.58026218,4.239540191,1,,,
9.298018008,163.0388346,990.5134,4.24970162,,399.4773578,15.36588356,83.92316815,3.681324244,1,,,
,223.5236801,30.00381,8.473472487,300.0647188,324.1471708,16.74408419,55.526829,4.892052713,0,,,
7.895469246,154.2657803,69.616119,7.205262042,258.3128794,407.7322172,16.42004096,63.01601758,4.2369473,1,,,
2.17697182,224.5787433,553.90137,7.771647342,,534.8183313,17.13983921,83.85992465,2.456196858,1,,,
7.947485786,269.809407,440.77343,6.95828321,390.1042229,425.627814,13.74926131,56.63581132,3.70085384,1,,,
,190.2032759,998.55848,7.068099755,332.3471537,400.001185,19.23548266,43.87590166,3.523494139,0,,,
10.02615916,224.2663577,962.17783,7.428313128,336.9729496,517.5128415,18.85851888,65.36345158,4.182277582,1,,,
6.945477396,197.0277829,866.51539,4.171998375,370.3407698,513.283437,20.08594313,66.96596758,3.380352368,0,,,
6.48819324,225.4819088,864.42789,8.951692285,385.5056354,324.5098409,12.6965448,97.11286019,4.592073571,1,,,
9.348683192,146.4234512,270.61893,9.303747708,,407.4691563,12.7355689,74.26207784,3.18774271,0,,,
5.869736755,207.7254552,244.21824,6.59776434,352.563987,465.6164808,14.83810023,77.82273707,4.689315048,1,,,
7.720267844,210.7052102,992.35245,6.4803839,307.655486,447.4530619,17.24746441,81.6204241,2.233509449,0,,,
,220.8137025,410.31962,6.324879789,335.8458627,382.197839,9.500295529,86.9901344,3.659974812,1,,,
6.269425199,206.7236469,30.916986,7.935778464,347.6733671,530.6601689,10.09686907,65.41123388,4.586045615,1,,,
5.30414266,160.9683582,299.51156,6.28604311,300.5006892,497.7903905,15.01303033,61.11551322,4.165723664,1,,,
9.397028457,162.5895024,520.98724,8.056639027,,335.4326926,13.51132103,51.19831184,2.973210118,1,,,
7.533614823,186.9182451,642.72754,5.890684294,,363.5063443,10.7401459,49.5743083,3.462763987,1,,,
